Date,Company,Ticker,Open,High,Low,Close,Volume
2025-10-02,HDFC Bank,HDFCBANK,1261.94,1263.85,1213.33,1223.96,5239338
2025-10-03,HDFC Bank,HDFCBANK,1218.2,1220.51,1190.86,1196.25,5336247
2025-10-06,HDFC Bank,HDFCBANK,1209.58,1211.25,1190.65,1199.13,2756326
2025-10-07,HDFC Bank,HDFCBANK,1191.67,1231.82,1183.77,1220.46,2252691
2025-10-08,HDFC Bank,HDFCBANK,1223.55,1252.93,1209.6,1247.32,7143656
2025-10-09,HDFC Bank,HDFCBANK,1272.23,1290.28,1257.4,1279.6,4883277
2025-10-10,HDFC Bank,HDFCBANK,1271.9,1280.75,1260.96,1262.02,3743507
2025-10-13,HDFC Bank,HDFCBANK,1278.62,1294.14,1215.69,1228.57,3246558
2025-10-14,HDFC Bank,HDFCBANK,1236.58,1250.53,1224.3,1237.03,2126457
2025-10-15,HDFC Bank,HDFCBANK,1245.74,1253.63,1237.67,1241.51,8768371
2025-10-16,HDFC Bank,HDFCBANK,1257.0,1257.83,1235.11,1240.64,4855031
2025-10-17,HDFC Bank,HDFCBANK,1244.22,1284.31,1231.92,1272.65,4625453
2025-10-20,HDFC Bank,HDFCBANK,1251.44,1264.25,1240.18,1247.4,5007216
2025-10-21,HDFC Bank,HDFCBANK,1242.63,1249.48,1211.14,1219.97,2972579
2025-10-22,HDFC Bank,HDFCBANK,1216.52,1229.27,1190.54,1196.31,7677004
2025-10-23,HDFC Bank,HDFCBANK,1218.26,1220.66,1214.0,1216.85,2058695
2025-10-24,HDFC Bank,HDFCBANK,1196.79,1234.77,1187.74,1226.84,1470055
2025-10-27,HDFC Bank,HDFCBANK,1209.2,1237.66,1202.66,1228.88,5148309
2025-10-28,HDFC Bank,HDFCBANK,1253.0,1260.86,1239.94,1248.39,11715804
2025-10-29,HDFC Bank,HDFCBANK,1216.94,1239.1,1206.88,1232.27,2970326
2025-10-30,HDFC Bank,HDFCBANK,1231.55,1270.71,1220.18,1247.69,2726067
2025-10-31,HDFC Bank,HDFCBANK,1241.34,1242.81,1225.82,1231.58,5552579
2025-11-03,HDFC Bank,HDFCBANK,1212.75,1245.83,1209.04,1236.0,3746421
2025-11-04,HDFC Bank,HDFCBANK,1259.71,1284.42,1253.35,1276.72,4132834
2025-11-05,HDFC Bank,HDFCBANK,1268.88,1286.86,1213.1,1221.19,4776249
2025-11-06,HDFC Bank,HDFCBANK,1220.34,1226.75,1204.08,1204.56,11124816
2025-11-07,HDFC Bank,HDFCBANK,1186.71,1191.74,1152.03,1165.02,4018941
2025-11-10,HDFC Bank,HDFCBANK,1147.74,1184.48,1138.38,1174.0,5510028
2025-11-11,HDFC Bank,HDFCBANK,1207.73,1259.68,1192.64,1255.6,4744163
2025-11-12,HDFC Bank,HDFCBANK,1263.12,1269.84,1221.65,1225.02,5795697
2025-11-13,HDFC Bank,HDFCBANK,1240.77,1248.1,1182.28,1194.81,3671072
2025-11-14,HDFC Bank,HDFCBANK,1205.26,1222.18,1199.34,1213.24,2309493
2025-11-17,HDFC Bank,HDFCBANK,1196.91,1219.92,1190.39,1212.55,3299394
2025-11-18,HDFC Bank,HDFCBANK,1208.11,1236.98,1207.35,1231.24,5579687
2025-11-19,HDFC Bank,HDFCBANK,1228.21,1244.56,1220.95,1229.28,4547702
2025-11-20,HDFC Bank,HDFCBANK,1211.89,1222.11,1207.19,1207.46,4370466
2025-11-21,HDFC Bank,HDFCBANK,1208.92,1222.46,1200.05,1210.18,7764963
2025-11-24,HDFC Bank,HDFCBANK,1195.75,1206.63,1193.69,1199.04,6139984
2025-11-25,HDFC Bank,HDFCBANK,1232.48,1242.37,1224.66,1232.48,2896132
2025-11-26,HDFC Bank,HDFCBANK,1205.55,1206.07,1175.33,1190.59,3791228
2025-11-27,HDFC Bank,HDFCBANK,1185.65,1206.81,1182.17,1204.98,4116988
2025-11-28,HDFC Bank,HDFCBANK,1219.86,1239.85,1212.16,1231.24,4780741
2025-12-01,HDFC Bank,HDFCBANK,1234.22,1241.85,1209.64,1211.71,4141162
2025-12-02,HDFC Bank,HDFCBANK,1204.72,1267.51,1204.26,1260.15,3758832
2025-12-03,HDFC Bank,HDFCBANK,1268.0,1311.33,1267.58,1306.57,5766504
2025-12-04,HDFC Bank,HDFCBANK,1284.93,1291.31,1267.93,1275.23,5444540
2025-12-05,HDFC Bank,HDFCBANK,1264.76,1272.28,1250.61,1258.91,4172484
2025-12-08,HDFC Bank,HDFCBANK,1265.5,1294.83,1255.61,1285.1,1959107
2025-12-09,HDFC Bank,HDFCBANK,1285.88,1308.93,1281.72,1297.36,2968099
2025-12-10,HDFC Bank,HDFCBANK,1288.42,1314.44,1282.79,1301.25,6007883
2025-12-11,HDFC Bank,HDFCBANK,1303.18,1309.89,1288.96,1300.65,4622794
2025-12-12,HDFC Bank,HDFCBANK,1336.17,1346.96,1310.97,1316.08,2700158
2025-12-15,HDFC Bank,HDFCBANK,1315.91,1342.87,1308.98,1319.55,2401056
2025-12-16,HDFC Bank,HDFCBANK,1323.88,1331.33,1267.1,1274.84,5709089
2025-12-17,HDFC Bank,HDFCBANK,1289.73,1296.69,1274.67,1278.43,2403344
2025-12-18,HDFC Bank,HDFCBANK,1283.18,1288.75,1251.62,1254.15,5113309
2025-12-19,HDFC Bank,HDFCBANK,1281.26,1283.07,1244.74,1251.63,4021091
2025-12-22,HDFC Bank,HDFCBANK,1254.91,1261.43,1235.9,1245.21,6376908
2025-12-23,HDFC Bank,HDFCBANK,1215.99,1224.33,1205.47,1208.28,8701677
2025-12-24,HDFC Bank,HDFCBANK,1199.07,1208.93,1194.18,1198.54,1739384
2025-12-25,HDFC Bank,HDFCBANK,1192.37,1220.48,1189.25,1214.82,6055954
2025-12-26,HDFC Bank,HDFCBANK,1210.0,1217.99,1188.36,1199.25,11661123
2025-12-29,HDFC Bank,HDFCBANK,1211.16,1241.73,1208.86,1236.81,4106366
2025-12-30,HDFC Bank,HDFCBANK,1238.4,1244.96,1205.5,1214.73,4695790
2025-12-31,HDFC Bank,HDFCBANK,1222.08,1233.73,1217.26,1228.85,2327887
2025-01-01,Tata Motors,TATAMOTORS,817.13,821.75,815.27,817.58,14962326
2025-01-02,Tata Motors,TATAMOTORS,807.05,813.23,794.33,801.06,6144509
2025-01-03,Tata Motors,TATAMOTORS,818.43,827.6,814.37,826.14,4586026
2025-01-06,Tata Motors,TATAMOTORS,846.64,855.79,820.04,825.59,5821239
2025-01-07,Tata Motors,TATAMOTORS,824.58,832.01,805.33,812.33,6183689
2025-01-08,Tata Motors,TATAMOTORS,812.2,812.39,796.21,803.67,4831899
2025-01-09,Tata Motors,TATAMOTORS,794.36,797.64,786.84,786.89,2763594
2025-01-10,Tata Motors,TATAMOTORS,776.19,778.55,770.27,770.66,9921013
2025-01-13,Tata Motors,TATAMOTORS,782.24,787.79,765.59,771.51,6824220
2025-01-14,Tata Motors,TATAMOTORS,763.93,782.14,763.43,779.17,5530901
2025-01-15,Tata Motors,TATAMOTORS,791.24,829.33,784.28,828.34,3320378
2025-01-16,Tata Motors,TATAMOTORS,836.13,836.92,811.89,814.24,4137216
2025-01-17,Tata Motors,TATAMOTORS,807.98,826.07,801.2,817.81,8272558
2025-01-20,Tata Motors,TATAMOTORS,821.89,831.3,801.25,804.13,6014527
2025-01-21,Tata Motors,TATAMOTORS,819.32,826.31,817.41,826.3,7240747
2025-01-22,Tata Motors,TATAMOTORS,824.62,833.51,817.38,826.05,4526501
2025-01-23,Tata Motors,TATAMOTORS,823.98,831.75,812.86,819.59,3556242
2025-01-24,Tata Motors,TATAMOTORS,830.24,832.39,826.1,828.56,2570385
2025-01-27,Tata Motors,TATAMOTORS,825.85,846.78,820.27,844.43,2971239
2025-01-28,Tata Motors,TATAMOTORS,841.8,846.11,814.89,819.17,5091736
2025-01-29,Tata Motors,TATAMOTORS,821.36,829.85,798.39,803.89,4365647
2025-01-30,Tata Motors,TATAMOTORS,803.8,809.33,790.26,796.55,1819180
2025-01-31,Tata Motors,TATAMOTORS,791.4,796.96,779.52,788.01,2821323
2025-02-03,Tata Motors,TATAMOTORS,783.3,785.49,772.73,776.31,5648276
2025-02-04,Tata Motors,TATAMOTORS,766.49,773.25,763.61,772.62,3442573
2025-02-05,Tata Motors,TATAMOTORS,788.15,790.36,782.93,784.49,4054400
2025-02-06,Tata Motors,TATAMOTORS,790.27,801.16,781.85,795.85,3132005
2025-02-07,Tata Motors,TATAMOTORS,804.39,806.31,780.05,781.0,3528274
2025-02-10,Tata Motors,TATAMOTORS,780.57,787.3,778.78,782.41,3665193
2025-02-11,Tata Motors,TATAMOTORS,768.35,791.2,765.24,787.43,8162190
2025-02-12,Tata Motors,TATAMOTORS,775.7,776.95,755.86,760.21,4848763
2025-02-13,Tata Motors,TATAMOTORS,766.96,805.1,760.49,802.7,3107382
2025-02-14,Tata Motors,TATAMOTORS,797.05,798.93,778.35,788.4,5832952
2025-02-17,Tata Motors,TATAMOTORS,788.62,808.07,788.08,808.03,1498409
2025-02-18,Tata Motors,TATAMOTORS,801.25,808.97,795.96,803.82,2115971
2025-02-19,Tata Motors,TATAMOTORS,811.57,822.59,810.29,815.31,4593582
2025-02-20,Tata Motors,TATAMOTORS,803.69,810.23,793.1,798.18,2721808
2025-02-21,Tata Motors,TATAMOTORS,798.24,806.71,772.46,776.48,6605065
2025-02-24,Tata Motors,TATAMOTORS,771.57,773.84,757.26,764.53,2901550
2025-02-25,Tata Motors,TATAMOTORS,770.45,771.91,762.53,765.37,2348767
2025-02-26,Tata Motors,TATAMOTORS,765.68,773.11,745.28,749.51,3686108
2025-02-27,Tata Motors,TATAMOTORS,755.41,773.29,753.2,768.74,1797151
2025-02-28,Tata Motors,TATAMOTORS,762.41,767.31,750.69,754.17,5441524
2025-03-03,Tata Motors,TATAMOTORS,748.62,756.66,742.57,748.08,3886358
2025-03-04,Tata Motors,TATAMOTORS,742.67,744.6,731.61,734.43,5609934
2025-03-05,Tata Motors,TATAMOTORS,732.48,742.05,709.7,714.9,2119891
2025-03-06,Tata Motors,TATAMOTORS,711.11,721.88,709.99,712.74,6194784
2025-03-07,Tata Motors,TATAMOTORS,724.71,728.26,715.4,716.73,3643453
2025-03-10,Tata Motors,TATAMOTORS,716.41,732.65,714.26,725.13,1647391
2025-03-11,Tata Motors,TATAMOTORS,724.95,734.1,721.55,729.0,4223346
2025-03-12,Tata Motors,TATAMOTORS,742.25,750.95,739.29,747.58,3698975
2025-03-13,Tata Motors,TATAMOTORS,762.26,766.77,756.88,759.97,6547163
2025-03-14,Tata Motors,TATAMOTORS,777.85,789.36,773.07,784.39,1365541
2025-03-17,Tata Motors,TATAMOTORS,791.4,799.67,788.91,793.55,3358464
2025-03-18,Tata Motors,TATAMOTORS,789.64,808.0,778.32,804.4,4847085
2025-03-19,Tata Motors,TATAMOTORS,792.08,794.77,788.29,790.49,8200961
2025-03-20,Tata Motors,TATAMOTORS,797.16,810.41,796.78,805.05,3211897
2025-03-21,Tata Motors,TATAMOTORS,813.18,816.54,793.97,798.04,3746037
2025-03-24,Tata Motors,TATAMOTORS,799.33,816.98,793.71,810.06,6837885
2025-03-25,Tata Motors,TATAMOTORS,795.29,809.58,794.46,802.75,2030328
2025-03-26,Tata Motors,TATAMOTORS,795.57,802.74,783.55,786.33,2715925
2025-03-27,Tata Motors,TATAMOTORS,780.56,801.33,776.44,796.51,3799946
2025-03-28,Tata Motors,TATAMOTORS,808.86,817.97,792.74,798.2,3714710
2025-03-31,Tata Motors,TATAMOTORS,822.15,825.92,805.91,806.78,6129402
2025-04-01,Tata Motors,TATAMOTORS,823.13,857.36,818.84,848.12,3387631
2025-04-02,Tata Motors,TATAMOTORS,831.11,868.6,827.76,861.82,7258077
2025-04-03,Tata Motors,TATAMOTORS,851.76,862.8,844.47,858.25,3880179
2025-04-04,Tata Motors,TATAMOTORS,843.3,853.32,838.34,844.7,5659249
2025-04-07,Tata Motors,TATAMOTORS,834.11,837.03,826.47,833.96,4049772
2025-04-08,Tata Motors,TATAMOTORS,840.87,865.1,834.9,857.58,2547962
2025-04-09,Tata Motors,TATAMOTORS,857.55,861.52,845.76,849.58,2569015
2025-04-10,Tata Motors,TATAMOTORS,829.63,835.25,819.4,819.9,4021063
2025-04-11,Tata Motors,TATAMOTORS,838.59,865.03,832.25,854.29,6752203
2025-04-14,Tata Motors,TATAMOTORS,846.87,851.06,828.3,837.3,7985562
2025-04-15,Tata Motors,TATAMOTORS,831.74,834.22,821.95,828.19,6624064
2025-04-16,Tata Motors,TATAMOTORS,810.87,821.09,805.64,817.09,4908835
2025-04-17,Tata Motors,TATAMOTORS,815.24,819.44,805.92,813.97,4820759
2025-04-18,Tata Motors,TATAMOTORS,816.12,819.78,790.04,797.7,4061096
2025-04-21,Tata Motors,TATAMOTORS,804.01,838.24,798.89,829.82,3172577
2025-04-22,Tata Motors,TATAMOTORS,804.39,808.17,796.13,802.19,3725615
2025-04-23,Tata Motors,TATAMOTORS,799.11,800.9,767.63,773.75,8642119
2025-04-24,Tata Motors,TATAMOTORS,772.85,785.27,770.72,777.64,4709377
2025-04-25,Tata Motors,TATAMOTORS,770.73,788.13,765.18,782.96,2807572
2025-04-28,Tata Motors,TATAMOTORS,789.6,821.08,785.94,819.47,4431387
2025-04-29,Tata Motors,TATAMOTORS,827.2,831.61,809.75,819.12,5622167
2025-04-30,Tata Motors,TATAMOTORS,801.99,811.83,784.1,793.45,6091397
2025-05-01,Tata Motors,TATAMOTORS,791.78,797.54,783.45,793.2,2692204
2025-05-02,Tata Motors,TATAMOTORS,785.53,804.71,776.48,800.05,2951486
2025-05-05,Tata Motors,TATAMOTORS,799.52,804.34,786.42,786.49,3206097
2025-05-06,Tata Motors,TATAMOTORS,772.93,789.76,772.22,782.82,7277140
2025-05-07,Tata Motors,TATAMOTORS,806.28,809.96,792.33,807.19,2205498
2025-05-08,Tata Motors,TATAMOTORS,807.38,819.46,801.38,810.24,3190265
2025-05-09,Tata Motors,TATAMOTORS,800.99,802.57,791.37,796.3,3097518
2025-05-12,Tata Motors,TATAMOTORS,782.02,803.13,781.3,799.93,3701628
2025-05-13,Tata Motors,TATAMOTORS,800.58,806.45,774.25,775.66,8623166
2025-05-14,Tata Motors,TATAMOTORS,780.53,782.89,770.82,775.15,5260600
2025-05-15,Tata Motors,TATAMOTORS,774.91,779.74,769.35,772.11,3421389
2025-05-16,Tata Motors,TATAMOTORS,752.79,771.72,750.6,766.21,9383193
2025-05-19,Tata Motors,TATAMOTORS,767.01,774.24,747.22,752.93,4768588
2025-05-20,Tata Motors,TATAMOTORS,749.09,759.13,742.93,755.39,1694291
2025-05-21,Tata Motors,TATAMOTORS,751.45,777.24,748.76,774.97,3263847
2025-05-22,Tata Motors,TATAMOTORS,763.68,767.55,728.75,733.55,3899553
2025-05-23,Tata Motors,TATAMOTORS,732.27,740.46,728.44,733.06,3083768
2025-05-26,Tata Motors,TATAMOTORS,730.59,747.03,728.04,738.43,4174562
2025-05-27,Tata Motors,TATAMOTORS,741.42,745.93,728.3,728.4,1801134
2025-05-28,Tata Motors,TATAMOTORS,731.61,736.59,722.46,726.77,2573094
2025-05-29,Tata Motors,TATAMOTORS,726.38,734.77,710.06,710.47,3656060
2025-05-30,Tata Motors,TATAMOTORS,701.58,712.31,698.83,709.0,5861644
2025-06-02,Tata Motors,TATAMOTORS,709.25,717.54,708.98,716.06,4190135
2025-06-03,Tata Motors,TATAMOTORS,713.32,725.67,708.45,721.57,1923155
2025-06-04,Tata Motors,TATAMOTORS,737.93,744.41,734.01,735.97,4586393
2025-06-05,Tata Motors,TATAMOTORS,724.46,733.92,720.03,730.57,5466167
2025-06-06,Tata Motors,TATAMOTORS,719.77,725.4,700.88,711.11,3752237
2025-06-09,Tata Motors,TATAMOTORS,716.16,726.02,714.29,715.0,4166468
2025-06-10,Tata Motors,TATAMOTORS,701.05,706.09,665.24,669.63,3512446
2025-06-11,Tata Motors,TATAMOTORS,668.78,709.78,663.4,706.27,2981049
2025-06-12,Tata Motors,TATAMOTORS,708.78,711.86,696.58,705.95,6781665
2025-06-13,Tata Motors,TATAMOTORS,707.11,710.33,666.59,677.99,3599128
2025-06-16,Tata Motors,TATAMOTORS,686.97,709.85,685.16,705.0,1334556
2025-06-17,Tata Motors,TATAMOTORS,710.79,715.56,699.88,700.58,3543562
2025-06-18,Tata Motors,TATAMOTORS,700.86,705.55,693.3,704.46,3052273
2025-06-19,Tata Motors,TATAMOTORS,690.31,694.54,684.58,689.16,7370230
2025-06-20,Tata Motors,TATAMOTORS,687.2,688.29,679.56,685.93,4338065
2025-06-23,Tata Motors,TATAMOTORS,682.47,690.51,658.56,659.28,3059998
2025-06-24,Tata Motors,TATAMOTORS,662.12,662.13,646.44,648.05,5523093
2025-06-25,Tata Motors,TATAMOTORS,643.81,679.3,642.32,677.93,3095850
2025-06-26,Tata Motors,TATAMOTORS,679.91,685.65,672.95,674.36,2144214
2025-06-27,Tata Motors,TATAMOTORS,659.81,662.4,630.56,633.59,3005195
2025-06-30,Tata Motors,TATAMOTORS,643.05,660.52,642.29,657.46,3094022
2025-07-01,Tata Motors,TATAMOTORS,652.72,654.82,643.01,645.2,3355315
2025-07-02,Tata Motors,TATAMOTORS,640.28,647.66,638.77,642.87,7074302
2025-07-03,Tata Motors,TATAMOTORS,635.31,640.09,615.32,617.0,4613886
2025-07-04,Tata Motors,TATAMOTORS,599.2,619.74,599.2,614.4,2052461
2025-07-07,Tata Motors,TATAMOTORS,626.73,628.4,616.71,618.6,3409750
2025-07-08,Tata Motors,TATAMOTORS,616.91,625.29,616.86,625.04,4891126
2025-07-09,Tata Motors,TATAMOTORS,632.59,639.12,611.11,614.89,6526049
2025-07-10,Tata Motors,TATAMOTORS,614.37,617.69,580.66,586.66,2670601
2025-07-11,Tata Motors,TATAMOTORS,583.93,587.2,574.87,582.26,2661448
2025-07-14,Tata Motors,TATAMOTORS,585.79,592.25,580.59,585.05,3592231
2025-07-15,Tata Motors,TATAMOTORS,578.78,588.14,573.81,587.26,2434933
2025-07-16,Tata Motors,TATAMOTORS,596.09,603.13,592.32,598.0,1814699
2025-07-17,Tata Motors,TATAMOTORS,591.82,603.16,585.48,599.16,4787282
2025-07-18,Tata Motors,TATAMOTORS,592.21,596.01,582.0,583.9,8478540
2025-07-21,Tata Motors,TATAMOTORS,587.0,600.33,580.56,600.14,10898922
2025-07-22,Tata Motors,TATAMOTORS,590.63,602.6,590.52,599.01,4984271
2025-07-23,Tata Motors,TATAMOTORS,605.0,611.45,598.23,598.63,2037755
2025-07-24,Tata Motors,TATAMOTORS,599.61,601.95,594.08,600.07,5070258
2025-07-25,Tata Motors,TATAMOTORS,606.25,611.35,602.53,605.09,10061415
2025-07-28,Tata Motors,TATAMOTORS,599.19,625.89,598.89,622.07,7389980
2025-07-29,Tata Motors,TATAMOTORS,623.01,639.64,618.43,632.74,3058672
2025-07-30,Tata Motors,TATAMOTORS,640.15,645.95,638.48,640.35,4882372
2025-07-31,Tata Motors,TATAMOTORS,635.45,660.11,631.02,654.55,4969548
2025-08-01,Tata Motors,TATAMOTORS,646.7,675.09,641.81,665.79,8167566
2025-08-04,Tata Motors,TATAMOTORS,661.25,665.32,646.91,651.96,3344092
2025-08-05,Tata Motors,TATAMOTORS,656.17,661.31,650.87,659.98,5888946
2025-08-06,Tata Motors,TATAMOTORS,661.34,676.02,656.13,675.26,2358116
2025-08-07,Tata Motors,TATAMOTORS,666.23,667.72,656.36,658.86,3625969
2025-08-08,Tata Motors,TATAMOTORS,665.48,665.71,654.85,661.84,2739564
2025-08-11,Tata Motors,TATAMOTORS,661.37,671.42,654.51,666.88,4953234
2025-08-12,Tata Motors,TATAMOTORS,659.99,690.72,656.42,686.07,6161103
2025-08-13,Tata Motors,TATAMOTORS,688.12,704.35,684.75,693.28,3460790
2025-08-14,Tata Motors,TATAMOTORS,694.25,707.86,692.95,707.84,3065735
2025-08-15,Tata Motors,TATAMOTORS,693.96,699.52,687.19,688.87,2101008
2025-08-18,Tata Motors,TATAMOTORS,689.44,700.9,683.04,700.35,5767722
2025-08-19,Tata Motors,TATAMOTORS,708.37,734.84,705.13,724.12,4194594
2025-08-20,Tata Motors,TATAMOTORS,720.5,729.48,720.05,720.74,2710185
2025-08-21,Tata Motors,TATAMOTORS,732.65,749.72,725.75,746.32,4655440
2025-08-22,Tata Motors,TATAMOTORS,759.76,768.7,747.17,761.01,5225936
2025-08-25,Tata Motors,TATAMOTORS,761.46,775.09,749.62,771.59,4329800
2025-08-26,Tata Motors,TATAMOTORS,769.06,777.05,750.55,757.72,3192103
2025-08-27,Tata Motors,TATAMOTORS,762.96,768.11,736.68,742.48,8608825
2025-08-28,Tata Motors,TATAMOTORS,735.61,737.39,718.43,718.9,7286222
2025-08-29,Tata Motors,TATAMOTORS,732.26,744.72,727.48,736.7,3825500
2025-09-01,Tata Motors,TATAMOTORS,733.76,733.9,724.73,729.88,3920970
2025-09-02,Tata Motors,TATAMOTORS,736.41,741.81,734.55,737.87,4124556
2025-09-03,Tata Motors,TATAMOTORS,744.4,749.13,724.25,729.31,2890299
2025-09-04,Tata Motors,TATAMOTORS,724.16,728.45,718.8,727.39,2668669
2025-09-05,Tata Motors,TATAMOTORS,736.66,769.85,730.67,767.88,2879036
2025-09-08,Tata Motors,TATAMOTORS,777.48,783.64,758.1,760.0,3637680
2025-09-09,Tata Motors,TATAMOTORS,750.6,763.96,744.44,761.94,3420016
2025-09-10,Tata Motors,TATAMOTORS,760.89,765.39,755.68,763.14,7949746
2025-09-11,Tata Motors,TATAMOTORS,756.01,781.45,753.95,772.19,2074489
2025-09-12,Tata Motors,TATAMOTORS,774.99,785.43,762.87,767.58,2782917
2025-09-15,Tata Motors,TATAMOTORS,757.02,774.96,752.34,772.09,6138624
2025-09-16,Tata Motors,TATAMOTORS,767.61,772.16,760.5,767.2,5208669
2025-09-17,Tata Motors,TATAMOTORS,765.18,769.74,765.11,766.28,4483526
2025-09-18,Tata Motors,TATAMOTORS,783.68,785.96,769.51,771.45,5532035
2025-09-19,Tata Motors,TATAMOTORS,775.6,777.41,768.7,773.62,1974686
2025-09-22,Tata Motors,TATAMOTORS,774.95,788.13,774.85,787.34,8127362
2025-09-23,Tata Motors,TATAMOTORS,781.56,802.07,777.38,797.78,4863581
2025-09-24,Tata Motors,TATAMOTORS,789.32,794.98,788.75,791.44,4647625
2025-09-25,Tata Motors,TATAMOTORS,788.93,789.85,777.21,786.94,5923993
2025-09-26,Tata Motors,TATAMOTORS,796.05,796.78,780.97,791.91,3884505
2025-09-29,Tata Motors,TATAMOTORS,784.79,799.35,780.16,790.92,7098249
2025-09-30,Tata Motors,TATAMOTORS,801.19,803.84,778.19,785.91,1177994
2025-10-01,Tata Motors,TATAMOTORS,784.5,787.71,760.86,764.53,3398314
2025-10-02,Tata Motors,TATAMOTORS,759.47,770.99,734.66,744.7,2366849
2025-10-03,Tata Motors,TATAMOTORS,758.83,763.78,749.27,753.61,2967151
2025-10-06,Tata Motors,TATAMOTORS,762.5,767.59,761.91,764.46,2670782
2025-10-07,Tata Motors,TATAMOTORS,749.4,750.7,745.7,749.79,7396709
2025-10-08,Tata Motors,TATAMOTORS,760.58,764.88,750.09,760.37,5047180
2025-10-09,Tata Motors,TATAMOTORS,757.38,763.12,731.29,738.16,3004905
2025-10-10,Tata Motors,TATAMOTORS,740.74,744.64,733.21,736.12,3613539
2025-10-13,Tata Motors,TATAMOTORS,744.68,749.31,734.25,736.44,4695892
2025-10-14,Tata Motors,TATAMOTORS,734.53,742.85,715.31,722.33,3041288
2025-10-15,Tata Motors,TATAMOTORS,726.64,740.18,726.08,733.89,6280580
2025-10-16,Tata Motors,TATAMOTORS,728.87,740.94,719.18,724.4,3355646
2025-10-17,Tata Motors,TATAMOTORS,705.23,723.53,703.83,723.08,3439688
2025-10-20,Tata Motors,TATAMOTORS,735.37,749.83,730.05,745.83,3047482
2025-10-21,Tata Motors,TATAMOTORS,747.08,755.68,739.71,748.29,4986724
2025-10-22,Tata Motors,TATAMOTORS,745.03,759.46,743.79,755.21,3330125
2025-10-23,Tata Motors,TATAMOTORS,755.97,772.63,755.09,768.58,4096050
2025-10-24,Tata Motors,TATAMOTORS,769.63,779.91,761.88,772.44,3055962
2025-10-27,Tata Motors,TATAMOTORS,766.73,773.47,743.72,752.6,3464965
2025-10-28,Tata Motors,TATAMOTORS,750.42,776.64,744.61,770.46,2336319
2025-10-29,Tata Motors,TATAMOTORS,776.73,777.87,760.45,763.97,3067560
2025-10-30,Tata Motors,TATAMOTORS,761.94,769.44,734.61,742.41,1662271
2025-10-31,Tata Motors,TATAMOTORS,751.13,758.21,736.15,740.39,4044825
2025-11-03,Tata Motors,TATAMOTORS,738.75,755.87,732.52,755.09,6554081
2025-11-04,Tata Motors,TATAMOTORS,761.58,796.76,754.09,793.67,3806646
2025-11-05,Tata Motors,TATAMOTORS,805.42,809.14,796.38,805.55,3200434
2025-11-06,Tata Motors,TATAMOTORS,791.9,798.61,775.69,784.77,4197535
2025-11-07,Tata Motors,TATAMOTORS,797.18,800.55,774.16,777.93,3792167
2025-11-10,Tata Motors,TATAMOTORS,778.72,791.96,773.61,788.63,3912529
2025-11-11,Tata Motors,TATAMOTORS,779.87,784.1,774.35,778.51,4050260
2025-11-12,Tata Motors,TATAMOTORS,779.22,787.86,772.36,773.39,2886523
2025-11-13,Tata Motors,TATAMOTORS,799.19,799.65,777.48,784.49,1567975
2025-11-14,Tata Motors,TATAMOTORS,782.28,812.88,780.77,812.73,2033702
2025-11-17,Tata Motors,TATAMOTORS,821.49,841.68,814.32,838.37,7464096
2025-11-18,Tata Motors,TATAMOTORS,856.35,859.1,850.49,852.81,3295070
2025-11-19,Tata Motors,TATAMOTORS,850.16,859.07,838.14,847.54,3695945
2025-11-20,Tata Motors,TATAMOTORS,858.71,869.91,850.45,864.5,4124739
2025-11-21,Tata Motors,TATAMOTORS,885.85,889.34,858.43,863.18,4865858
2025-11-24,Tata Motors,TATAMOTORS,876.31,876.58,867.98,876.19,5608149
2025-11-25,Tata Motors,TATAMOTORS,855.77,856.28,852.91,855.97,2659732
2025-11-26,Tata Motors,TATAMOTORS,864.28,867.1,856.05,866.36,2094420
2025-11-27,Tata Motors,TATAMOTORS,869.79,873.74,850.43,857.31,5048754
2025-11-28,Tata Motors,TATAMOTORS,871.06,877.36,866.34,870.03,4333540
2025-12-01,Tata Motors,TATAMOTORS,874.62,875.68,866.94,873.34,4704606
2025-12-02,Tata Motors,TATAMOTORS,866.21,876.52,839.7,846.44,3601689
2025-12-03,Tata Motors,TATAMOTORS,834.89,844.25,817.4,822.79,3116545
2025-12-04,Tata Motors,TATAMOTORS,827.83,837.76,806.63,815.94,3236624
2025-12-05,Tata Motors,TATAMOTORS,809.78,809.84,771.37,771.86,4243231
2025-12-08,Tata Motors,TATAMOTORS,768.84,772.59,744.44,750.45,5063293
2025-12-09,Tata Motors,TATAMOTORS,733.35,733.69,724.84,731.87,5682295
2025-12-10,Tata Motors,TATAMOTORS,723.99,727.0,712.07,714.22,4644460
2025-12-11,Tata Motors,TATAMOTORS,711.88,725.69,709.37,724.53,2026992
2025-12-12,Tata Motors,TATAMOTORS,715.8,722.94,698.54,700.78,4222251
2025-12-15,Tata Motors,TATAMOTORS,697.58,701.3,676.12,681.85,2318679
2025-12-16,Tata Motors,TATAMOTORS,688.47,691.27,672.64,678.15,2962232
2025-12-17,Tata Motors,TATAMOTORS,678.45,682.87,672.44,674.81,1752656
2025-12-18,Tata Motors,TATAMOTORS,679.8,694.33,676.39,692.7,4559044
2025-12-19,Tata Motors,TATAMOTORS,698.46,700.17,670.03,673.18,5478890
